f1,f2,f3,dur,f1_raw,f2_raw,f3_raw,dur_raw,speaker,label,prev,post
0.942679497,-0.499364503,-0.737715313,0.129046482,0.942679497,-0.499364503,-0.737715313,0.129046482,s06,ah,p,p
-0.891130159,1.248661215,0.602048233,-0.230478687,-0.891130159,1.248661215,0.602048233,-0.230478687,s06,iy,b,#
-0.579936089,-0.616141269,-1.283458969,-0.839700188,-0.579936089,-0.616141269,-1.283458969,-0.839700188,s06,uw,t,#
-0.159348896,-1.1786361,-1.119986155,-0.556210368,-0.159348896,-1.1786361,-1.119986155,-0.556210368,s06,uw,t,#
-0.041816758,-0.736336412,-0.004599677,-0.807784116,-0.041816758,-0.736336412,-0.004599677,-0.807784116,s06,ah,v,v
-0.878505664,1.088016926,0.639963911,-0.698893986,-0.878505664,1.088016926,0.639963911,-0.698893986,s06,uw,t,#
1.432848616,-1.148074429,0.135393156,1.446992533,1.432848616,-1.148074429,0.135393156,1.446992533,s06,ah,t,f
1.684533534,-0.855516845,-0.913481591,0.203204415,1.684533534,-0.855516845,-0.913481591,0.203204415,s06,ah,p,p
-0.39380434,1.176372122,0.614934657,-0.590003857,-0.39380434,1.176372122,0.614934657,-0.590003857,s06,iy,hh,#
-0.560996198,-0.779193758,-0.980348899,1.93981424,-0.560996198,-0.779193758,-0.980348899,1.93981424,s06,uw,t,#
-0.706142555,1.044923786,0.535021358,0.174104467,-0.706142555,1.044923786,0.535021358,0.174104467,s06,iy,b,#
-0.034478122,0.169832086,-0.23331766,-0.618165097,-0.034478122,0.169832086,-0.23331766,-0.618165097,s06,ah,v,v
0.309111299,0.130305569,0.183944248,0.42755563,0.309111299,0.130305569,0.183944248,0.42755563,s06,ah,v,v
0.266995812,-0.942171836,-0.177774543,-0.766480963,0.266995812,-0.942171836,-0.177774543,-0.766480963,s06,ah,v,v
-0.583073481,-0.153545257,-1.439765697,0.088682037,-0.583073481,-0.153545257,-1.439765697,0.088682037,s06,uw,t,d
-0.911679882,1.194258101,0.681777134,-0.306514036,-0.911679882,1.194258101,0.681777134,-0.306514036,s06,iy,b,#
-0.135129728,-0.964721212,-0.302569708,0.078356249,-0.135129728,-0.964721212,-0.302569708,0.078356249,s06,uw,d,#
-0.454468581,1.563731739,2.898445074,-0.648203753,-0.454468581,1.563731739,2.898445074,-0.648203753,s06,uw,t,#
1.181907468,-0.873092444,-0.558663963,-0.344062357,1.181907468,-0.873092444,-0.558663963,-0.344062357,s06,ah,t,ch
1.633002626,-0.957114452,-0.175625476,-0.113140186,1.633002626,-0.957114452,-0.175625476,-0.113140186,s06,ah,p,p
-0.436063403,-0.572070577,-1.183267548,0.004198316,-0.436063403,-0.572070577,-1.183267548,0.004198316,s06,uw,t,#
1.236389337,-0.548339182,-0.073385067,-0.437933158,1.236389337,-0.548339182,-0.073385067,-0.437933158,s06,ah,v,v
-0.854473497,-0.511295266,-0.875542183,1.630040596,-0.854473497,-0.511295266,-0.875542183,1.630040596,s06,uw,t,#
-0.93975413,1.13521785,1.103772804,-0.454829903,-0.93975413,1.13521785,1.103772804,-0.454829903,s06,iy,k,p
-0.874356123,1.269707123,1.578374023,-0.341246233,-0.874356123,1.269707123,1.578374023,-0.341246233,s06,iy,hh,#
-0.870361162,1.169149157,0.804215347,1.753011346,-0.870361162,1.169149157,0.804215347,1.753011346,s06,iy,p,#
1.142870727,-0.840269175,0.550795063,-0.03992096,1.142870727,-0.840269175,0.550795063,-0.03992096,s06,ah,p,p
1.297369876,-0.387678333,-0.023663587,2.429819824,1.297369876,-0.387678333,-0.023663587,2.429819824,s06,ah,b,t
-0.289749079,1.179865141,0.267189263,-0.53180396,-0.289749079,1.179865141,0.267189263,-0.53180396,s06,iy,hh,#
-0.712223836,0.050608306,0.614931357,-0.489562099,-0.712223836,0.050608306,0.614931357,-0.489562099,s06,uw,z,z
0.036010994,-0.963474696,-1.038232923,1.538047211,0.036010994,-0.963474696,-1.038232923,1.538047211,s06,ah,v,v
0.22779009,-0.680349676,0.218832376,-0.311207576,0.22779009,-0.680349676,0.218832376,-0.311207576,s06,ah,p,p
1.353984227,-1.0561802,-0.13869143,-0.15350463,1.353984227,-1.0561802,-0.13869143,-0.15350463,s06,ah,v,v
0.95901329,-1.350200747,-0.220315854,-0.557149076,0.95901329,-1.350200747,-0.220315854,-0.557149076,s06,ah,v,v
-1.120971512,1.266119469,0.075313947,-0.800274452,-1.120971512,1.266119469,0.075313947,-0.800274452,s06,iy,b,#
-0.830795581,0.774535865,-0.92108035,-0.631307009,-0.830795581,0.774535865,-0.92108035,-0.631307009,s06,iy,b,#
-0.877502594,1.228375654,-0.461019304,0.10651749,-0.877502594,1.228375654,-0.461019304,0.10651749,s06,iy,hh,z
1.107388204,-0.283359571,-0.119121538,-0.280230212,1.107388204,-0.283359571,-0.119121538,-0.280230212,s06,ah,k,t
-0.218509429,0.352020371,-0.857479028,-0.837822772,-0.218509429,0.352020371,-0.857479028,-0.837822772,s06,iy,sh,#
-0.322540708,0.195128164,-0.87413421,-0.190114243,-0.322540708,0.195128164,-0.87413421,-0.190114243,s06,uw,d,#
-0.468315298,-1.744977502,0.163401125,0.10182395,-0.468315298,-1.744977502,0.163401125,0.10182395,s06,uw,k,#
0.853956464,-0.569396319,0.790472084,-0.580616776,0.853956464,-0.569396319,0.790472084,-0.580616776,s06,ah,v,v
-0.556571781,1.33463028,1.248821875,-0.542129748,-0.556571781,1.33463028,1.248821875,-0.542129748,s06,iy,sh,#
0.607541863,-0.73726859,-0.296743229,-0.874432385,0.607541863,-0.73726859,-0.296743229,-0.874432385,s06,ah,v,v
0.147650527,-0.386581162,0.070093012,0.617174649,0.147650527,-0.386581162,0.070093012,0.617174649,s06,ah,v,v
1.436077314,-0.10976485,0.520881393,2.764666253,1.436077314,-0.10976485,0.520881393,2.764666253,s08,ah,b,t
-0.466356091,-2.664199829,0.684499549,0.121146838,-0.466356091,-2.664199829,0.684499549,0.121146838,s08,uw,g,#
-0.57526083,1.634436002,1.07863753,1.249092819,-0.57526083,1.634436002,1.07863753,1.249092819,s08,iy,b,#
-1.179534919,0.543421233,-0.245336312,-0.624994419,-1.179534919,0.543421233,-0.245336312,-0.624994419,s08,iy,hh,z
0.974195592,-1.006403036,0.214480911,-0.491903448,0.974195592,-1.006403036,0.214480911,-0.491903448,s08,ah,p,p
1.755471725,-0.562780334,0.055150061,0.000533145,1.755471725,-0.562780334,0.055150061,0.000533145,s08,ah,ch,s
-0.460579179,1.046661622,-0.006472067,-0.565103482,-0.460579179,1.046661622,-0.006472067,-0.565103482,s08,iy,b,#
0.237878605,-0.62674917,0.192771515,-0.759749027,0.237878605,-0.62674917,0.192771515,-0.759749027,s08,ah,f,#
0.146770041,-0.33736647,0.673414961,-0.860399074,0.146770041,-0.33736647,0.673414961,-0.860399074,s08,ah,b,t
-0.444734274,-0.246174387,-0.456209003,-0.504380726,-0.444734274,-0.246174387,-0.456209003,-0.504380726,s08,uw,t,#
-0.606844672,0.762741549,1.333972449,-0.627489875,-0.606844672,0.762741549,1.333972449,-0.627489875,s08,iy,sh,#
-0.332802136,-0.394794927,-0.141745823,0.115324108,-0.332802136,-0.394794927,-0.141745823,0.115324108,s08,ah,k,z
1.573119934,-0.793215664,0.506113397,-0.367962481,1.573119934,-0.793215664,0.506113397,-0.367962481,s08,ah,t,f
2.625247253,-1.051774742,0.862334017,0.132792298,2.625247253,-1.051774742,0.862334017,0.132792298,s08,ah,p,p
-0.740713507,-0.418155649,-1.335422879,-0.259826067,-0.740713507,-0.418155649,-1.335422879,-0.259826067,s08,uw,hh,#
1.664515641,-0.500845991,1.290675798,-0.796349044,1.664515641,-0.500845991,1.290675798,-0.796349044,s08,ah,p,p
0.709721512,-0.837707876,0.380216106,0.6435289,0.709721512,-0.837707876,0.380216106,0.6435289,s08,ah,v,v
-0.131561834,-0.263204895,0.461056444,-0.757253572,-0.131561834,-0.263204895,0.461056444,-0.757253572,s08,ah,s,#
-0.331496616,1.554211424,1.657174214,-0.491903448,-0.331496616,1.554211424,1.657174214,-0.491903448,s08,iy,b,#
-0.288305325,-0.543398763,-0.348140653,0.70757893,-0.288305325,-0.543398763,-0.348140653,0.70757893,s08,uw,t,#
-0.281809544,0.098432821,-0.226656552,-0.67074444,-0.281809544,0.098432821,-0.226656552,-0.67074444,s08,ah,k,z
-0.848592627,-1.680294861,-0.498133288,-0.591721676,-0.848592627,-1.680294861,-0.498133288,-0.591721676,s08,iy,k,p
-0.477816026,0.500786609,-0.158557542,-0.651612613,-0.477816026,0.500786609,-0.158557542,-0.651612613,s08,iy,sh,#
-0.628793952,1.564315051,1.567018681,2.32463423,-0.628793952,1.564315051,1.567018681,2.32463423,s08,iy,ch,#
-0.646287887,-0.646054935,-0.809635549,-0.580076216,-0.646287887,-0.646054935,-0.809635549,-0.580076216,s08,uw,t,#
1.237919897,-0.528228835,-0.925615463,-0.358812477,1.237919897,-0.528228835,-0.925615463,-0.358812477,s08,ah,p,p
0.748895335,-0.981468625,-0.406461878,1.681638475,0.748895335,-0.981468625,-0.406461878,1.681638475,s08,uw,d,#
-1.401130924,1.13535663,0.286129845,-0.549298929,-1.401130924,1.13535663,0.286129845,-0.549298929,s08,iy,b,#
2.099529892,-0.914258598,0.614668532,1.105188206,2.099529892,-0.914258598,0.614668532,1.105188206,s08,ah,t,f
-0.77433508,1.15374541,0.56469777,-0.059357792,-0.77433508,1.15374541,0.56469777,-0.059357792,s08,iy,b,#
-0.705139961,0.825196159,-0.301483697,-0.358812477,-0.705139961,0.825196159,-0.301483697,-0.358812477,s08,iy,b,#
-0.725812247,0.86333772,-0.150348949,-0.885353631,-0.725812247,0.86333772,-0.150348949,-0.885353631,s08,iy,hh,z
-0.752195405,1.224965344,0.213549756,-0.621667145,-0.752195405,1.224965344,0.213549756,-0.621667145,s08,iy,b,#
-0.42196347,-1.250872597,0.568946584,-0.774721762,-0.42196347,-1.250872597,0.568946584,-0.774721762,s08,ah,s,s
-0.652642303,1.759198274,1.55463188,-0.624994419,-0.652642303,1.759198274,1.55463188,-0.624994419,s08,iy,hh,#
0.964548979,-0.50998727,0.560797712,-0.624162601,0.964548979,-0.50998727,0.560797712,-0.624162601,s08,ah,th,t
1.663321322,-1.317578193,1.036618963,-0.336353375,1.663321322,-1.317578193,1.036618963,-0.336353375,s08,ah,p,p
2.666241274,1.866768035,2.829427983,-0.070171433,2.666241274,1.866768035,2.829427983,-0.070171433,s08,ah,s,#
0.020265014,-1.068620132,-0.929988372,1.750679417,0.020265014,-1.068620132,-0.929988372,1.750679417,s08,uw,t,#
1.347764241,-1.12763055,-0.641507703,0.364869679,1.347764241,-1.12763055,-0.641507703,0.364869679,s08,ah,t,f
-1.209851366,0.890178913,0.583243853,-0.697362635,-1.209851366,0.890178913,0.583243853,-0.697362635,s08,iy,hh,#
-0.972200867,0.483758765,-0.01251631,-0.486080718,-0.972200867,0.483758765,-0.01251631,-0.486080718,s08,uw,d,#
-0.960849304,1.206461415,-0.178530554,0.047114985,-0.960849304,1.206461415,-0.178530554,0.047114985,s08,iy,t,ch
0.042030876,0.890082798,0.32564161,0.431415165,0.042030876,0.890082798,0.32564161,0.431415165,s08,iy,b,#
0.83452741,-0.628919446,0.024016822,-0.621667145,0.83452741,-0.628919446,0.024016822,-0.621667145,s08,ah,p,s
1.026874096,-0.22426214,0.410483981,-0.772226306,1.026874096,-0.22426214,0.410483981,-0.772226306,s08,ah,b,t
2.129693096,-1.136644423,1.731273589,0.040460437,2.129693096,-1.136644423,1.731273589,0.040460437,s08,ah,p,p
-0.763858755,1.176032043,0.050802505,-0.249844244,-0.763858755,1.176032043,0.050802505,-0.249844244,s08,iy,b,#
-0.452321278,1.062619491,0.124897473,-0.614180778,-0.452321278,1.062619491,0.124897473,-0.614180778,s08,iy,s,#
-0.927921137,1.834085256,0.370607614,1.022838168,-0.927921137,1.834085256,0.370607614,1.022838168,s08,iy,t,t
0.557261458,-0.802783618,0.050897274,1.010360889,0.557261458,-0.802783618,0.050897274,1.010360889,s08,uw,t,#
-1.188019231,-0.102306609,-0.475047586,0.275033274,-1.188019231,-0.102306609,-0.475047586,0.275033274,s08,uw,t,#
0.401653755,-0.230698496,0.310328177,-0.486080718,0.401653755,-0.230698496,0.310328177,-0.486080718,s08,ah,b,t
1.141850718,-0.689579719,0.861359466,0.12613775,1.141850718,-0.689579719,0.861359466,0.12613775,s08,ah,d,z
-0.985764416,0.742774753,-0.020479836,-0.2523397,-0.985764416,0.742774753,-0.020479836,-0.2523397,s08,uw,d,#
1.915971444,-0.896983865,0.314582591,-0.319717004,1.915971444,-0.896983865,0.314582591,-0.319717004,s08,ah,f,f
0.83256751,-0.319048372,0.339077862,-0.870380897,0.83256751,-0.319048372,0.339077862,-0.870380897,s08,ah,b,t
1.932709986,-0.080740396,1.158858155,1.637552091,1.932709986,-0.080740396,1.158858155,1.637552091,s08,ah,b,t
0.224962261,-0.404640518,2.140194578,-0.768067213,0.224962261,-0.404640518,2.140194578,-0.768067213,s08,ah,b,t
0.703722841,-0.451025875,0.43778159,-0.307239725,0.703722841,-0.451025875,0.43778159,-0.307239725,s08,ah,b,t
0.000463729,-0.811727693,-0.396758953,0.193515054,0.000463729,-0.811727693,-0.396758953,0.193515054,s08,uw,d,#
0.657356336,-1.384587042,0.887927107,1.756502146,0.657356336,-1.384587042,0.887927107,1.756502146,s08,uw,t,#
-0.757134695,-0.287795986,-0.599644021,2.457725201,-0.757134695,-0.287795986,-0.599644021,2.457725201,s08,iy,b,#
0.638296654,-0.699510667,0.216586321,-0.534326195,0.638296654,-0.699510667,0.216586321,-0.534326195,s08,ah,d,z
1.9207897,-0.623858681,0.981005888,0.839006264,1.9207897,-0.623858681,0.981005888,0.839006264,s08,ah,b,t
-0.782424725,1.801883008,0.316147232,0.353224219,-0.782424725,1.801883008,0.316147232,0.353224219,s08,iy,t,ch
-0.71994952,-0.905991277,-0.027755715,0.517092477,-0.71994952,-0.905991277,-0.027755715,0.517092477,s08,uw,d,#
0.494876779,-0.5183849,0.422206246,-0.225721506,0.494876779,-0.5183849,0.422206246,-0.225721506,s08,ah,d,z
-0.738627948,0.31949982,-2.036979667,-0.219066957,-0.738627948,0.31949982,-2.036979667,-0.219066957,s08,uw,hh,z
-0.484483952,0.462522788,-0.166035843,-0.596712588,-0.484483952,0.462522788,-0.166035843,-0.596712588,s08,uw,d,#
-0.550267459,-0.416141659,-0.628487904,0.606928883,-0.550267459,-0.416141659,-0.628487904,0.606928883,s08,iy,b,#
-0.634248626,0.995017537,0.299813674,-0.387926127,-0.634248626,0.995017537,0.299813674,-0.387926127,s08,iy,sh,#
-0.587708261,0.668268316,-0.848075653,-0.75808539,-0.587708261,0.668268316,-0.848075653,-0.75808539,s08,iy,hh,#
0.306049766,-0.2792102,0.483985415,-0.606694411,0.306049766,-0.2792102,0.483985415,-0.606694411,s08,ah,b,d
-1.36504642,0.645018167,-0.473098235,-0.377944304,-1.36504642,0.645018167,-0.473098235,-0.377944304,s08,iy,s,#
-0.901203461,0.712542959,-0.273993671,-0.624994419,-0.901203461,0.712542959,-0.273993671,-0.624994419,s08,iy,b,#
-0.375147407,0.193581546,-0.836287108,-0.491903448,-0.375147407,0.193581546,-0.836287108,-0.491903448,s08,iy,sh,#
-0.574835503,0.731469395,0.161879008,-0.620003508,-0.574835503,0.731469395,0.161879008,-0.620003508,s08,iy,ch,ch
-0.710634812,-0.411628579,-1.106915523,-0.039394146,-0.710634812,-0.411628579,-1.106915523,-0.039394146,s08,uw,t,#
-1.069165249,0.028282521,-0.568037642,-0.756421753,-1.069165249,0.028282521,-0.568037642,-0.756421753,s08,iy,sh,z
0.64135791,-0.582563023,-2.649320839,-0.856239982,0.64135791,-0.582563023,-2.649320839,-0.856239982,s08,ah,f,f
-0.515157462,0.571696499,0.175431215,-0.417039777,-0.515157462,0.571696499,0.175431215,-0.417039777,s08,iy,s,#
-0.561535902,1.030757349,-0.140289684,-0.627489875,-0.561535902,1.030757349,-0.140289684,-0.627489875,s08,iy,k,d
1.790915819,-0.273023571,0.299963256,2.146625056,1.790915819,-0.273023571,0.299963256,2.146625056,s08,ah,b,t
-1.232606197,1.534908319,0.679205203,-0.624994419,-1.232606197,1.534908319,0.679205203,-0.624994419,s08,iy,hh,#
-1.025872089,1.27378879,-0.014410745,-0.471107984,-1.025872089,1.27378879,-0.014410745,-0.471107984,s08,iy,b,#
-0.673230692,-0.103863121,-0.565278376,-0.024421412,-0.673230692,-0.103863121,-0.565278376,-0.024421412,s08,uw,d,#
1.641840514,-1.398782736,1.107245561,-0.358812477,1.641840514,-1.398782736,1.107245561,-0.358812477,s08,ah,b,#
0.330238245,-0.508989085,1.328367604,-0.725644466,0.330238245,-0.508989085,1.328367604,-0.725644466,s08,ah,z,z
0.239908269,-1.236657428,-0.056157691,-0.225721506,0.239908269,-1.236657428,-0.056157691,-0.225721506,s08,ah,b,t
0.661547463,-0.564778297,0.446305736,0.113660471,0.661547463,-0.564778297,0.446305736,0.113660471,s08,ah,s,#
-0.959695199,-0.768618741,-0.311251774,-0.685717175,-0.959695199,-0.768618741,-0.311251774,-0.685717175,s08,ah,p,p
-0.550976932,0.608623563,-0.962019792,0.119483201,-0.550976932,0.608623563,-0.962019792,0.119483201,s08,uw,ch,z
-0.483633008,0.814511636,-0.380531492,-0.444489789,-0.483633008,0.814511636,-0.380531492,-0.444489789,s08,iy,b,#
-0.173483572,-0.09083478,-0.434491189,-0.427853418,-0.173483572,-0.09083478,-0.434491189,-0.427853418,s08,uw,d,#
-0.644320975,0.379887136,-0.036697489,-0.636639879,-0.644320975,0.379887136,-0.036697489,-0.636639879,s08,uw,d,#
2.227946767,-0.407151644,0.487812683,-0.575917123,2.227946767,-0.407151644,0.487812683,-0.575917123,s08,ah,v,v
-0.725642711,-0.724799499,-0.146508678,1.238279177,-0.725642711,-0.724799499,-0.146508678,1.238279177,s08,uw,d,#
-0.849631323,0.963144721,-0.073509566,-0.826294513,-0.849631323,0.963144721,-0.073509566,-0.826294513,s08,iy,sh,#
-0.331983344,-0.498668122,-0.145205205,-0.778049036,-0.331983344,-0.498668122,-0.145205205,-0.778049036,s08,ah,k,z
-0.258839508,-0.394589548,-1.313115227,-0.470276165,-0.258839508,-0.394589548,-1.313115227,-0.470276165,s08,uw,d,#
1.721792091,-0.765759597,0.642173719,-0.842930884,1.721792091,-0.765759597,0.642173719,-0.842930884,s08,ah,s,#
1.082261365,-0.262835748,1.261828624,-0.861230893,1.082261365,-0.262835748,1.261828624,-0.861230893,s08,ah,v,v
0.40738998,-1.433925262,-2.566981056,-0.621667145,0.40738998,-1.433925262,-2.566981056,-0.621667145,s08,ah,f,#
-0.998072539,0.949924682,-0.248853784,-0.092630534,-0.998072539,0.949924682,-0.248853784,-0.092630534,s08,uw,d,#
-1.078806605,0.12581278,-0.921530171,0.052937715,-1.078806605,0.12581278,-0.921530171,0.052937715,s08,uw,d,#
-0.612600623,1.091192022,0.399788697,-0.465285254,-0.612600623,1.091192022,0.399788697,-0.465285254,s08,iy,b,#
-0.367954369,0.294297187,-0.790420782,-0.181635121,-0.367954369,0.294297187,-0.790420782,-0.181635121,s08,uw,sh,t
-0.590645311,0.18260239,-0.671939697,-0.624994419,-0.590645311,0.18260239,-0.671939697,-0.624994419,s08,uw,d,#
-0.571376155,1.2495601,0.284801425,-0.623330782,-0.571376155,1.2495601,0.284801425,-0.623330782,s08,iy,b,#
0.260648915,-1.791654254,1.09065463,-0.75808539,0.260648915,-1.791654254,1.09065463,-0.75808539,s08,ah,z,z
0.598127636,-1.005029666,0.388924086,-0.764739939,0.598127636,-1.005029666,0.388924086,-0.764739939,s08,ah,v,v
-0.746372254,1.128655489,-0.050943612,-0.762244483,-0.746372254,1.128655489,-0.050943612,-0.762244483,s08,iy,sh,#
0.067702482,-0.792523948,1.390583936,-0.794685407,0.067702482,-0.792523948,1.390583936,-0.794685407,s08,ah,s,#
0.48122041,-0.5877466,0.506789266,-0.666585348,0.48122041,-0.5877466,0.506789266,-0.666585348,s08,ah,v,v
-0.515886989,1.471809681,-0.039292354,-0.507708001,-0.515886989,1.471809681,-0.039292354,-0.507708001,s08,iy,hh,#
2.285013366,-1.245733532,0.647701973,1.637552091,2.285013366,-1.245733532,0.647701973,1.637552091,s08,ah,b,s
0.554496416,-1.136830205,-2.994410548,-0.829621787,0.554496416,-1.136830205,-2.994410548,-0.829621787,s08,ah,f,f
-0.540868323,-0.422287431,-0.888753294,-0.216571501,-0.540868323,-0.422287431,-0.888753294,-0.216571501,s08,uw,d,#
-0.851340009,0.662773009,0.078249525,-0.693203542,-0.851340009,0.662773009,0.078249525,-0.693203542,s08,uw,d,#
-0.822273497,0.233279076,-0.658763235,-0.78719904,-0.822273497,0.233279076,-0.658763235,-0.78719904,s08,uw,t,#
1.944813516,-0.93655629,0.784572256,-0.409553409,1.944813516,-0.93655629,0.784572256,-0.409553409,s08,ah,v,v
-0.997040367,0.328205989,-0.64396183,-0.122576003,-0.997040367,0.328205989,-0.64396183,-0.122576003,s08,uw,d,#
-0.692636196,0.948350997,-0.059443136,-0.358812477,-0.692636196,0.948350997,-0.059443136,-0.358812477,s08,iy,b,#
-0.94577435,0.680075386,-0.833004093,-0.813817234,-0.94577435,0.680075386,-0.833004093,-0.813817234,s08,iy,b,#
-0.78026407,0.800134126,0.038028656,-0.701521728,-0.78026407,0.800134126,0.038028656,-0.701521728,s08,iy,b,#
-0.578383453,-0.347457382,-0.161941022,1.198351886,-0.578383453,-0.347457382,-0.161941022,1.198351886,s08,uw,d,#
0.407723028,-0.498902123,0.605827112,0.107005922,0.407723028,-0.498902123,0.605827112,0.107005922,s08,ah,s,s
-0.282081465,0.958605848,-1.407344977,-0.79302177,-0.282081465,0.958605848,-1.407344977,-0.79302177,s08,iy,b,#
-0.952063472,0.294822767,-0.007101031,-0.801339956,-0.952063472,0.294822767,-0.007101031,-0.801339956,s08,iy,sh,z
-0.607744293,0.61746508,0.11508636,-0.86289453,-0.607744293,0.61746508,0.11508636,-0.86289453,s08,iy,b,#
0.666299114,-0.389961526,0.949771239,0.215974155,0.666299114,-0.389961526,0.949771239,0.215974155,s08,ah,b,t
-0.096789043,-0.769089649,0.148466108,-0.854576344,-0.096789043,-0.769089649,0.148466108,-0.854576344,s08,ah,z,z
-0.933059956,1.021845689,0.165720777,-0.590889858,-0.933059956,1.021845689,0.165720777,-0.590889858,s08,iy,p,s
-0.398909247,-0.291907615,0.009878622,-0.83378088,-0.398909247,-0.291907615,0.009878622,-0.83378088,s08,uw,d,#
-1.012812548,1.259369277,0.297950733,-0.666585348,-1.012812548,1.259369277,0.297950733,-0.666585348,s08,iy,hh,#
-0.806380392,1.610633884,0.049245998,-0.422862507,-0.806380392,1.610633884,0.049245998,-0.422862507,s08,iy,b,#
-0.565488958,-0.054467541,-1.929792266,-0.771394487,-0.565488958,-0.054467541,-1.929792266,-0.771394487,s08,iy,b,#
-0.98529636,1.012085616,-0.162534678,-0.606694411,-0.98529636,1.012085616,-0.162534678,-0.606694411,s08,iy,p,s
-0.276822949,1.7031101,1.12350399,0.040460437,-0.276822949,1.7031101,1.12350399,0.040460437,s08,iy,p,k
1.545203709,-0.134265864,-2.926697787,-0.35714884,1.545203709,-0.134265864,-2.926697787,-0.35714884,s08,ah,b,b
0.637521391,-0.827633258,0.314410303,-0.085975986,0.637521391,-0.827633258,0.314410303,-0.085975986,s08,ah,v,v
1.356138725,-2.519358275,-2.558457477,-0.736458107,1.356138725,-2.519358275,-2.558457477,-0.736458107,s08,ah,v,v
0.853447679,-0.111403684,0.830982906,-0.754758116,0.853447679,-0.111403684,0.830982906,-0.754758116,s08,ah,s,t
0.370258087,-0.257258343,1.071383404,-0.358812477,0.370258087,-0.257258343,1.071383404,-0.358812477,s08,ah,s,ch
1.571969751,-0.745247155,0.593149145,-0.838771792,1.571969751,-0.745247155,0.593149145,-0.838771792,s08,ah,d,t
-0.859985806,1.54163196,1.098788116,-0.000298673,-0.859985806,1.54163196,1.098788116,-0.000298673,s08,iy,hh,#
-0.709074927,-0.114548258,-0.566714246,-0.835444517,-0.709074927,-0.114548258,-0.566714246,-0.835444517,s08,uw,hh,#
1.770449519,-1.286651333,0.649972052,-0.377944304,1.770449519,-1.286651333,0.649972052,-0.377944304,s08,ah,v,v
1.660588534,-0.280804752,1.484576167,-0.888680906,1.660588534,-0.280804752,1.484576167,-0.888680906,s08,ah,v,v
1.020459645,-0.239549251,0.751393437,-0.489407992,1.020459645,-0.239549251,0.751393437,-0.489407992,s08,ah,v,v
0.363621601,-1.020540138,-1.175159596,-0.14753056,0.363621601,-1.020540138,-1.175159596,-0.14753056,s08,uw,d,#
-0.859590942,0.315768404,0.383350831,-0.808826323,-0.859590942,0.315768404,0.383350831,-0.808826323,s08,uw,d,#
0.187948083,-0.799625395,0.260256715,-0.191616944,0.187948083,-0.799625395,0.260256715,-0.191616944,s08,ah,v,v
-0.567158794,-0.188449369,-0.806322361,-0.325539734,-0.567158794,-0.188449369,-0.806322361,-0.325539734,s08,uw,sh,t
-0.694141903,1.613717936,0.502908023,-0.274798801,-0.694141903,1.613717936,0.502908023,-0.274798801,s08,iy,b,#
-1.191199297,1.209251527,-0.176724136,-0.481921625,-1.191199297,1.209251527,-0.176724136,-0.481921625,s08,iy,hh,#
1.536770126,-0.823547004,0.080419813,-0.439498878,1.536770126,-0.823547004,0.080419813,-0.439498878,s08,ah,b,t
-0.356446552,0.166636394,-0.126853314,-0.189121488,-0.356446552,0.166636394,-0.126853314,-0.189121488,s08,uw,d,#
2.055843047,-1.078266837,1.123501149,-0.621667145,2.055843047,-1.078266837,1.123501149,-0.621667145,s08,ah,b,#
-0.427966542,1.104696723,0.457314076,-0.09512599,-0.427966542,1.104696723,0.457314076,-0.09512599,s08,uw,d,#
-0.899072791,0.498289616,-0.446350551,-0.197439674,-0.899072791,0.498289616,-0.446350551,-0.197439674,s08,uw,d,#
0.653939705,-1.457188993,1.803923493,-0.76973085,0.653939705,-1.457188993,1.803923493,-0.76973085,s08,ah,v,v
0.415460206,-0.824072172,0.658373877,-0.358812477,0.415460206,-0.824072172,0.658373877,-0.358812477,s08,ah,s,#
-0.860304093,-0.581176205,-0.568254125,-0.456967068,-0.860304093,-0.581176205,-0.568254125,-0.456967068,s08,uw,d,#
-1.350646877,0.187876217,-1.981928327,-0.370457937,-1.350646877,0.187876217,-1.981928327,-0.370457937,s08,uw,sh,t
-0.65690221,1.050987296,-1.280489445,-0.842099066,-0.65690221,1.050987296,-1.280489445,-0.842099066,s08,iy,sh,#
0.69070765,-0.335210633,0.006315181,0.361542405,0.69070765,-0.335210633,0.006315181,0.361542405,s08,uw,d,#
-0.491434795,-0.146768139,-0.816308799,-0.481089807,-0.491434795,-0.146768139,-0.816308799,-0.481089807,s08,uw,d,#
0.484595385,-1.022025121,-0.615104649,2.154111423,0.484595385,-1.022025121,-0.615104649,2.154111423,s08,uw,t,#
2.175089044,-0.187481432,1.058899607,1.893752211,2.175089044,-0.187481432,1.058899607,1.893752211,s08,ah,b,t
-0.35444635,-0.384946385,-0.920176631,-0.092630534,-0.35444635,-0.384946385,-0.920176631,-0.092630534,s08,uw,d,#
-0.930482411,1.559466239,0.394594876,0.839006264,-0.930482411,1.559466239,0.394594876,0.839006264,s08,iy,b,#
-0.918049975,0.517671243,-0.700776164,-0.75808539,-0.918049975,0.517671243,-0.700776164,-0.75808539,s08,iy,hh,z
-0.73935041,-0.189218563,-0.068781826,-0.402067042,-0.73935041,-0.189218563,-0.068781826,-0.402067042,s08,uw,d,#
0.436792797,-0.449190996,0.642078797,-0.28145335,0.436792797,-0.449190996,0.642078797,-0.28145335,s08,ah,v,v
