speaker,label,prev,post,dur,f1_50,f2_50,f3_50,f1_25,f2_25,f3_25,f1_75,f2_75,f3_75
s04,ih,sh,#,0.045,418.7740248,1709.425493,2633.208371,,,,,,
s03,ey,s,#,0.314,503.4779388,1666.486277,2495.142357,534.7714842,1556.256165,2679.810999,463.2156197,1822.638363,2540.855698
s15,eh,v,v,0.02475,499.9998001,1467.685161,2156.914849,499.9998001,1467.685161,2156.914849,499.9998001,1467.685161,2156.914849
s15,er,hh,#,0.05875,720.0024473,1637.904641,2953.181873,,,,,,
s08,iy,sh,#,0.0364375,402.3686258,1924.866138,2282.221268,,,,,,
s08,ih,g,t,0.0565,395.7008096,2227.565466,2922.452382,,,,,,
s15,ih,s,t,0.0555,482.4833701,1727.258034,2587.626797,,,,,,
s01,er,d,#,0.0405625,398.1846457,1780.432997,2419.472003,,,,,,
s15,iy,t,#,0.0469375,386.4369143,2116.282777,2503.800628,,,,,,
s04,uw,th,#,0.2,373.9210314,1773.021438,2953.15824,373.7966354,1866.27272,3115.569114,335.2553302,1857.975913,3145.69439
s03,ay,hh,#,0.14325,670.3897763,1413.650988,2737.936616,680.9122377,1250.27568,2680.403753,606.8083267,1658.959669,2946.475212
s08,iy,sh,#,0.0698125,397.6769712,2306.201596,3187.80983,,,,,,
s15,er,hh,#,0.0479375,430.4066588,1959.171436,2668.407684,,,,,,
s03,ao,t,g,0.1145625,804.5444023,900.5619511,2037.388528,765.1042626,818.2942792,2038.858343,584.056858,1053.563575,1982.031076
s06,ow,s,#,0.408125,448.1354889,974.1466974,2564.428531,486.1774628,1220.153354,2516.114185,419.9088765,779.4639189,2929.890575
s15,iy,sh,#,0.243875,282.1448601,2383.884098,2942.740352,295.6898655,2355.385256,2876.310432,279.2647396,2401.811852,2899.778617
s14,ao,v,v,0.1551875,637.8579926,960.8560907,2800.268358,617.1959077,961.177526,2744.696046,635.6779943,901.0263963,2779.698725
s08,ae,b,k,0.1864375,1005.896772,1722.698272,3028.469362,911.5222108,1730.361323,2992.37155,1007.401399,1735.962724,3010.735647
s04,ih,th,#,0.0966875,508.2871349,2240.460962,2796.008,514.6262619,2121.935798,2901.730809,480.5252151,2259.533814,2765.960146
s04,uh,d,#,0.0733125,460.500268,1855.539619,2585.436001,462.0792769,1855.843694,2587.704837,459.0899278,1884.942317,2559.944304
s08,ae,hh,v,0.0674375,909.3894321,1699.487964,3062.621831,,,,,,
s06,ow,s,#,0.2334375,440.0208558,1099.221165,2378.060553,533.9902317,1468.342282,2372.342064,833.0233396,2512.547428,3109.231762
s04,ih,z,z,0.132625,502.5622852,2049.48977,2654.160799,552.9912787,1743.485854,2385.12344,488.7506265,2172.76352,2835.999684
s15,iy,sh,#,0.044875,338.9222563,1928.289298,2673.391427,,,,,,
s08,ah,k,z,0.03,284.6993295,1841.979355,2835.378027,,,,,,
s14,uw,t,#,0.04,339.6621612,1684.60207,2483.457696,,,,,,
s15,ih,z,z,0.054125,401.8779465,1709.811881,2492.459577,,,,,,
s08,ay,v,v,0.15,758.8399938,1827.076619,2860.504453,843.4207677,1628.135275,2898.090939,623.2782951,1976.750037,2773.158366
s08,er,f,#,0.0546875,519.7972245,1295.882485,1821.083291,,,,,,
s08,ao,t,k,0.1233125,693.8138455,1124.044723,2742.530716,692.7608604,1085.716814,2897.714748,657.8657485,1159.200894,2735.624017
s04,iy,sh,z,0.084,393.6150359,2298.613661,2794.754802,391.534527,2345.665839,2786.377925,393.907808,2185.279898,2810.426627
s14,ay,b,#,0.08925,523.5467184,1857.796862,2513.739586,593.7671423,1602.547388,2480.714484,418.9795823,2030.650254,2532.064714
s15,eh,b,s,0.09375,605.570924,1506.504384,2363.655942,588.4647462,1492.554846,2391.906695,599.1730627,1506.090971,2332.634292
s01,ah,b,t,0.222,749.3648355,1961.899267,3200.319978,643.8740732,1972.838296,3123.558707,788.729778,2046.933164,3155.294528
s04,ey,g,#,0.128,579.2303535,2307.313322,3045.377898,583.8955435,2334.348362,3004.306241,484.2613205,2425.477494,3181.938651
s08,ow,s,#,0.1023125,737.2784636,1162.756317,2846.439171,696.8280746,1215.862681,2932.198485,757.8847952,1153.076468,2843.825047
s01,ih,d,d,0.0739375,510.4643268,2215.191474,3271.605329,510.0498767,2312.147874,3278.579134,503.6278262,2055.864785,3238.871187
s14,er,sh,#,0.075125,426.6388044,1620.25579,1970.418599,,,,,,
s01,ah,v,v,0.03,435.5157448,1981.878681,3174.863689,,,,,,
s14,ow,g,#,0.1784375,523.9197554,908.9897586,2995.399413,521.6742182,909.3706229,3002.351811,457.0978475,785.3719211,3007.704085
s01,aw,hh,#,0.2153125,1597.580313,2847.646196,3532.004964,1329.474591,1883.401549,3351.352799,618.9484721,1553.843806,3170.507258
s04,ah,v,v,0.031,333.7683802,1504.634498,2914.88053,,,,,,
s03,ey,s,d,0.310125,466.2535607,1978.249391,2654.452623,470.1769942,1884.057622,2516.889076,363.3010358,2064.944924,2703.861659
s03,ey,s,#,0.106625,444.6703809,1818.678326,3160.961268,473.744939,1662.604016,3144.961869,413.630459,1809.0509,3200.08698
s06,ey,sh,k,0.23525,401.3747355,1932.101345,2755.638336,388.5540883,1917.467642,2741.968598,343.6341816,2090.001998,2863.529515
s04,iy,z,z,0.0738125,448.3376817,2049.521514,2794.951663,494.7280338,1974.53823,2781.736283,434.0272643,2151.071591,2818.088243
s06,uh,v,v,0.0873125,428.8533052,1000.551925,2745.044489,426.5730465,1032.957615,2456.454569,435.2024266,930.0246938,2489.815001
s08,ow,s,#,0.28,683.0268624,1348.083829,3000.888553,695.605105,1514.566166,2839.578617,646.0287642,1186.721532,2954.099532
s14,uh,g,d,0.0659375,383.8786786,1894.788405,2569.268214,,,,,,
s04,iy,b,#,0.239875,362.3166363,2539.3919,2975.574442,376.2700371,2704.940147,2948.846026,321.0597469,2501.299795,2969.532573
s04,ae,hh,d,0.086,875.2460493,1646.679179,2823.52252,901.4525674,1782.906559,2771.8137,786.1159925,1610.27652,2921.968407
s04,ah,d,z,0.098,540.6386016,1393.352258,2982.295855,543.3781187,1549.998231,2990.137225,514.669517,1408.88893,3074.556538
s04,uh,d,#,0.119,515.5710837,1946.631192,2969.522177,459.0386198,2013.159552,2985.370559,524.6114783,1886.172242,2955.55994
s15,iy,p,p,0.0815,315.1148249,2129.770113,2355.416538,304.7074825,2187.87944,2512.930248,326.5120226,2091.415997,2301.776659
s08,ow,s,#,0.18,647.8394266,1463.989363,2859.065842,638.2745764,1526.838395,2929.810212,628.5330758,1309.173431,2938.768556
s04,ih,s,t,0.118,534.2299035,1931.638711,2959.969375,539.6790171,1914.31852,2952.75351,508.2964409,1881.170259,2960.947739
s04,uw,sh,#,0.167,371.8497413,2171.262562,2756.187512,365.7147213,2347.378636,2850.00288,369.8049672,2056.126725,2662.939821
s14,ih,k,d,0.1875625,529.1421303,2158.117381,2996.810612,515.5386067,2119.708708,2843.530505,489.4944056,2144.085372,2994.684009
s08,ih,s,t,0.08675,524.571139,2063.438628,2954.810257,523.2393304,2219.357974,3013.959287,506.1232176,2031.183357,2916.8239
s08,ah,k,z,0.125625,441.2377125,1800.863498,2774.331892,392.3662578,1891.312772,2791.308606,396.8842669,1745.78346,2796.168474
s08,ah,t,f,0.0893125,744.1957113,1626.927573,2955.854002,726.2626248,1619.098148,2964.297595,733.1047205,1578.845047,3086.535703
s04,ih,th,k,0.068,431.0523434,2453.174714,3107.522249,,,,,,
s04,aa,v,v,0.049,771.2320948,1731.530468,2719.637599,,,,,,
s15,er,s,#,0.059875,381.3658455,1593.385622,2940.934149,,,,,,
s03,ey,d,#,0.24,420.9435033,1876.983483,2777.744522,440.5871195,1772.921809,2764.487741,415.6076313,1893.537556,2775.882372
s08,iy,sh,#,0.04,402.9884817,2003.120347,2437.909288,,,,,,
s14,ae,s,t,0.11,775.3738787,1767.405523,2890.357666,717.8060509,1827.31564,2951.921928,787.8878477,1714.93774,2872.322634
s14,uw,hh,#,0.3055625,349.2314783,995.1844946,2456.402128,337.3865932,1136.571943,2407.847938,335.4573973,754.5936178,2542.625968
s14,er,f,#,0.042375,387.6448267,987.1913348,1652.67338,,,,,,
s01,ih,s,t,0.1994375,520.4904582,2430.136675,3158.69958,527.5629441,2396.531236,3098.180261,522.4739302,1949.79863,2378.380954
s04,ae,d,t,0.093,778.2525382,1710.247951,2821.129678,772.6273752,1740.899078,2835.194835,719.3462863,1871.560295,2890.935357
s03,uw,d,#,0.122,369.7337509,1504.075186,2722.356122,344.5159934,1812.9143,2651.461249,371.1459563,1155.806877,2667.575766
s04,ae,hh,f,0.136,762.8370798,1706.793957,2816.872533,777.8335541,1704.783087,2998.384671,712.256852,1624.321015,2732.078645
s04,ae,hh,v,0.1,843.5446243,1716.752156,2690.088841,814.3598861,1773.815853,2673.196611,816.4963987,1571.307366,2651.083772
s04,uw,d,#,0.188,503.4991165,1859.895449,2865.488084,491.6793006,1964.297859,2946.065497,492.649358,1695.597027,2778.846918
s14,iy,v,#,0.25025,315.0397228,2519.781515,3255.782217,313.7745615,2455.336525,3131.999842,306.4416492,2575.338886,3273.764632
s15,ah,p,p,0.05,572.2726207,1301.132197,2272.996928,,,,,,
s03,ow,s,#,0.114,424.3761705,1034.381142,2368.689807,443.2235319,1117.273665,2390.00365,413.3300154,1040.628634,2498.275689
s04,ah,k,z,0.04,513.4043767,1627.554168,2950.984401,,,,,,
s04,aa,hh,#,0.069,831.1951996,1697.670817,2793.407533,,,,,,
s01,er,f,#,0.0365625,517.4983714,1541.854909,2239.225327,,,,,,
s08,ae,v,v,0.0375625,775.7182516,1803.418037,2793.991754,,,,,,
s14,ah,v,v,0.020625,554.4234838,1371.828053,1880.354265,554.4234838,1371.828053,1880.354265,554.4234838,1371.828053,1880.354265
s08,ah,p,p,0.1269375,911.4377995,1514.050134,3055.662597,917.0383278,1545.277379,3170.960778,883.7087922,1381.752599,3192.815867
s03,ih,hh,z,0.254875,419.5228947,1640.658092,2801.220876,396.5252102,1889.94265,2872.343289,377.9231418,1504.904488,2771.623103
s04,iy,hh,#,0.115125,369.2482277,2552.917073,3097.573445,367.4242413,2594.930178,3064.732603,437.8451082,2544.415136,3092.073605
s06,ow,s,#,0.0769375,462.1534653,1268.581314,2769.788392,,,,,,
s15,ih,s,t,0.0348125,424.1224797,1543.475097,2512.079219,,,,,,
s03,uh,sh,d,0.1408125,438.0555797,1759.12556,2744.736426,424.1679579,1598.904885,2480.782638,427.528351,1456.137147,2739.354091
s14,ey,s,#,0.22,607.1810279,2035.473588,2923.89981,604.5285894,1875.244581,2954.619665,478.0190123,2267.739578,2865.045825
s15,uw,k,#,0.1444375,402.5289482,680.5994362,2788.760053,487.9859675,650.9247944,2521.055502,448.8054005,781.0025575,2608.787586
s14,ey,g,z,0.3315625,507.6483086,2321.411284,2959.677251,582.0067882,2259.455581,2882.130468,403.9504639,2417.271127,3085.820903
s14,ao,t,k,0.1150625,806.4533118,1082.795624,2438.292982,773.8775113,1066.663277,2495.064009,786.6450102,1115.092635,2633.155074
s15,ah,p,p,0.091125,684.2233707,1286.25034,2405.300885,630.2203107,1323.444516,2475.481287,687.0096257,1268.061414,2436.225478
s15,ih,d,b,0.0486875,366.2728059,1737.86747,2395.457645,,,,,,
s01,ah,p,p,0.2020625,674.9061922,1488.884611,3393.748483,699.3601397,1577.152314,2620.116742,1090.302396,1499.664525,3283.899315
s04,iy,z,z,0.101,417.8934219,2578.272492,3039.215828,378.6968258,2737.514224,3083.165276,432.7037549,2457.474872,2971.668824
s15,ay,b,#,0.089625,582.9503116,1425.580253,2273.300552,622.1215709,1237.153694,2253.490748,523.5624789,1620.902095,2323.959868
s08,ow,g,#,0.19225,710.5176469,1526.414359,2846.276129,715.6718541,1719.185089,2787.709377,648.5355883,1200.338957,2856.971389
s04,ah,k,z,0.039,402.123427,1686.097158,2801.609837,,,,,,
s01,ih,z,z,0.1055625,486.1934789,1381.497148,2589.084071,637.7479504,2203.956965,3089.7239,554.2517915,1959.703109,3062.24688
s06,ah,v,v,0.062375,446.9128462,1084.251069,2555.583691,,,,,,
s08,eh,hh,v,0.1036875,898.9009214,1456.519784,2861.710354,905.2716381,1654.994692,2865.737452,848.5369081,1369.107542,2853.532148
s14,iy,ch,s,0.0995,361.5833439,2487.977917,2844.075617,369.7125858,2536.587725,2895.099261,377.3264131,2391.79002,2782.550351
s06,ah,t,f,0.1005,463.2622609,1182.333034,2701.726586,496.9924783,1304.957252,2504.141831,409.0230266,1121.128695,2877.127303
s04,uw,d,#,0.0794375,443.4327108,1794.867578,2663.247359,,,,,,
s08,ah,b,t,0.05,499.311316,1286.148033,2804.818688,,,,,,
s06,ae,hh,v,0.07475,473.4574266,1665.256462,2652.884123,500.486535,1663.212675,2782.441412,468.9419227,1666.832414,2721.896886
s15,ae,s,s,0.0865625,711.8759043,1575.173811,2373.191437,693.9937148,1611.362958,2326.244573,686.5335262,1551.910494,2459.832236
s15,ah,v,v,0.0659375,645.1873539,1350.123242,2134.013262,,,,,,
s14,ah,v,v,0.040625,472.3738821,991.9501793,3019.345487,,,,,,
s08,uw,hh,#,0.0974375,376.3976991,1790.665061,2439.878401,382.307177,1688.508499,2477.558771,352.807952,2341.93579,2783.064155
s04,ih,f,f,0.148,490.9181916,2190.897607,2927.942395,511.2554323,2129.293646,2923.192191,449.4686399,2101.249165,2845.429549
s08,ah,p,p,0.057125,758.7236193,1754.565481,3175.678646,,,,,,
s01,aa,t,p,0.0835625,913.3695339,1390.711905,2274.726336,918.5038033,1550.92336,2991.170132,842.4432898,1520.805157,2953.876139
s03,ae,p,sh,0.188,582.1300496,1717.641616,2821.654279,549.5566448,1687.813933,2720.663716,597.2284082,1604.279708,2805.791802
s08,ow,g,#,0.1269375,541.9335269,810.0071411,2440.638535,542.9438847,898.4019875,2736.019999,807.2630497,1535.829493,3031.350018
s01,iy,b,#,0.0378125,418.0525758,2425.382712,2863.98196,,,,,,
s14,ae,z,z,0.19475,730.6745104,1855.672218,2698.188253,735.5410771,1807.554589,2850.341363,717.2723473,1822.751697,2876.151102
s08,ih,f,f,0.057,533.9227826,2160.465236,3101.554193,,,,,,
s04,ey,d,z,0.241,574.5530554,2244.840195,2813.027533,667.2438649,2126.037942,2932.285851,502.2415188,2295.345239,2882.870031
s04,ah,f,f,0.05,342.9268074,1361.976118,2007.991983,,,,,,
s14,iy,b,#,0.1290625,373.5423353,2475.94181,3058.857853,383.23272,2440.81477,2998.876241,361.3590011,2448.595508,2734.602578
s03,ao,f,f,0.3161875,654.8301791,903.743745,2832.567277,661.3148707,923.420247,2723.891899,677.3690891,910.4960459,3053.384992
s14,uw,d,#,0.0704375,334.6387305,1598.332204,2569.376313,335.6497447,1871.797945,2499.04682,335.2877026,1364.152941,2575.23643
s15,ah,v,v,0.0331875,501.9827725,1531.840744,2271.638911,,,,,,
s14,iy,sh,#,0.08,312.9021054,2396.846514,2712.875206,318.5353457,2376.265473,2935.422544,313.7450647,2244.752891,2564.099221
s04,uh,g,d,0.109,510.8476759,1965.968639,2792.241982,444.2521406,2016.462253,2768.882163,539.6533915,1939.742168,2819.395102
s08,ah,v,v,0.029875,657.1342512,1645.241791,2893.920815,,,,,,
s06,ih,b,g,0.187,344.3153069,1718.533975,2755.015028,364.5728485,1727.369006,2709.918027,352.9818966,1824.999854,2782.781213
s15,ow,s,#,0.1576875,432.3793115,1217.403259,2270.149671,470.6110407,1377.993147,2223.52995,401.0871394,1116.752716,2471.947543
s03,iy,sh,z,0.13,284.2915009,1955.646833,2835.505634,297.0648436,1913.570943,2780.180691,287.6825832,1897.79658,2717.984559
s14,iy,k,p,0.0649375,309.6791536,2205.953396,3306.340576,,,,,,
s04,uw,d,#,0.10025,459.4254822,1849.090799,2884.290643,440.952762,1935.572849,2904.895085,472.2018691,1761.047133,2859.888608
s01,ah,s,#,0.0569375,661.4374847,1625.459598,2910.312378,,,,,,
s06,ow,g,#,0.085125,416.356002,1295.3031,2670.948135,418.2597915,1348.291835,2617.476764,409.8205353,1247.068018,2537.745696
s03,ow,sh,#,0.23275,460.6377433,1074.642026,2360.329335,494.2952943,1283.005809,2348.102456,418.6829042,1050.768929,2357.59964
s04,ey,sh,p,0.2255625,562.7307557,2390.663966,2956.746843,635.8165317,2196.352873,3167.205723,482.7090134,2532.269854,2982.509288
s15,aw,hh,s,0.11,878.0493437,1343.17715,2193.41854,926.3260474,1409.454857,2203.978931,814.1544195,1288.761486,2177.974033
s04,eh,k,k,0.132,815.058251,1952.918993,2974.755432,780.5094315,1930.949014,3194.303418,753.5917521,1976.546929,2726.874472
s06,el,k,#,0.1859375,386.249994,728.0657357,2802.008806,397.8296008,758.2233669,2872.351315,367.1140391,681.9014667,2920.699949
s06,ah,t,t,0.02325,424.2194468,1636.000209,2492.039662,424.2194468,1636.000209,2492.039662,424.2194468,1636.000209,2492.039662
s04,ah,k,z,0.06,595.7589687,1740.394433,2869.126176,,,,,,
s08,eh,s,#,0.1965,779.5474889,1799.986666,3151.299221,736.2717562,1765.672656,3055.828251,756.031095,1885.31732,2793.738803
s15,iy,sh,#,0.053375,305.6054255,2202.329822,2778.083796,,,,,,
s08,er,g,#,0.1171875,393.7582281,1480.461648,1992.313159,388.7968083,1650.699358,2015.29203,398.2896084,1389.459804,1823.579441
s06,ae,hh,d,0.085,503.5129022,1537.973721,2659.575203,507.214119,1509.173729,2742.662191,481.4348299,1503.178847,2592.578946
s04,ah,b,#,0.036,474.5074236,2037.525025,3042.592488,,,,,,
s08,ah,v,v,0.1653125,606.9532384,1607.5039,2920.579144,620.4923491,1760.99972,2065.123865,589.8836377,1514.230403,2867.45902
s01,ah,k,z,0.03,583.305205,2100.069098,3242.239147,,,,,,
s01,ih,k,d,0.0586875,564.537106,2321.492858,3130.862425,,,,,,
s15,ah,v,v,0.12,571.354634,1462.830943,2478.43396,550.1165171,1559.799546,2269.424788,556.4936962,1371.602964,2396.920069
s04,er,f,#,0.104875,487.2889314,1175.789864,1551.706649,483.2345476,1227.353612,1524.215794,490.3288311,1199.438557,1563.329678
s08,ah,b,z,0.0364375,449.4690194,1446.962115,3047.787709,,,,,,
s04,eh,b,s,0.096,728.5324874,1767.262464,2962.913202,720.585752,1782.959382,2960.248199,728.7976859,1710.818451,3010.147394
s15,uh,d,#,0.0491875,421.6946803,1463.230497,2423.979784,,,,,,
s03,uw,sh,z,0.214,332.2979927,1348.564092,2206.025088,339.251337,1600.552257,2200.897966,320.3107256,1327.367851,2571.367596
s01,uw,t,#,0.06375,376.6413565,1565.321644,3071.56738,,,,,,
s01,ah,v,v,0.0616875,659.0933786,2075.19946,2810.682479,,,,,,
s14,ih,k,z,0.0351875,343.0576745,1874.413726,2885.015781,,,,,,
s08,ah,s,#,0.0600625,473.2260924,1858.310894,2943.229603,,,,,,
s14,ao,t,k,0.068625,736.7425193,1236.439164,2510.001809,,,,,,
s03,ey,s,#,0.1386875,456.6823121,1719.799979,2415.822078,455.8242633,1626.115418,2582.081419,427.7626497,1844.691453,2544.473743
s15,eh,v,v,0.0494375,513.6398994,1633.143636,2295.198795,,,,,,
s14,ow,hh,p,0.0521875,501.7088714,1048.710596,2847.662022,,,,,,
s08,ae,b,k,0.14,922.0204324,1925.410767,2723.215787,850.7968691,1917.94093,2805.109776,922.3969113,1881.715394,2754.438191
s04,ow,g,#,0.101,560.6501737,1718.986529,2749.970401,512.9810557,1829.875601,2793.398744,596.1342876,1607.616598,2690.065254
s04,ih,f,f,0.06,641.7042369,2081.19855,3067.728415,,,,,,
s03,ow,g,#,0.08375,523.7467582,823.1308831,2494.000673,559.7402792,2361.764598,3675.278207,510.4083698,860.3007005,2411.706671
s06,er,f,#,0.035375,365.1863578,1273.500964,2723.023783,,,,,,
s03,ey,s,#,0.116625,452.4172877,1626.549203,2568.810289,470.6385095,1554.266103,2668.136633,414.1999813,1750.239087,2595.687807
s04,iy,sh,#,0.073,405.3404487,2460.369645,2972.621264,364.2257834,2345.468255,2933.405697,381.8162149,2550.225943,2806.318711
s04,ah,p,p,0.071,616.3439273,1789.63669,2851.111871,603.8772436,1857.549246,2816.374327,645.6653489,1675.454801,2839.406892
s15,eh,b,t,0.0571875,592.0912015,1539.530184,2382.617926,,,,,,
s01,ih,z,z,0.095625,521.2876963,1885.767161,3217.729,493.4719121,1849.215578,3232.437125,453.5459345,1870.623109,3179.929178
s08,ay,v,v,0.1579375,871.6584387,1778.468065,2474.296507,984.601028,1838.896856,3011.755541,801.3615829,1937.748443,3138.882223
s03,eh,hh,v,0.07,523.090956,1479.687209,2368.344073,,,,,,
s14,ay,d,d,0.12775,719.131357,1693.501096,2668.034749,715.4173227,1673.244579,2692.514512,674.4622002,1846.018533,2633.78113
s04,iy,sh,#,0.116,416.8575501,1937.557611,2719.483174,421.4848854,2373.346742,2784.78856,418.7597008,1736.802906,2744.876429
s03,ow,s,#,0.157625,459.0970385,840.408989,2757.418271,492.8887587,1029.159441,2674.416933,373.3164917,829.1653573,2837.107757
s01,ih,g,#,0.0425,526.0422504,2286.998873,3102.327891,,,,,,
s06,aa,sh,k,0.1860625,646.3531245,1178.472996,2308.346315,636.7086958,1295.758061,2459.674936,614.4032314,1157.603444,2247.069078
s14,iy,d,d,0.1045,357.81785,2433.517615,3026.809935,398.9774848,2390.672728,3028.148913,327.7341751,2336.734846,2922.979647
s04,ey,f,s,0.25,538.036618,2252.160994,2871.485641,653.5561806,2085.631771,2895.723061,494.3198922,2352.72354,2782.394059
s08,ae,th,t,0.08825,714.9990264,878.9222439,1991.310449,655.3088437,722.354729,2089.514724,689.5857172,915.1638847,1894.359273
s06,uw,t,#,0.21,358.6195864,1228.880116,2515.402353,344.4918818,1422.469296,2505.845284,260.6712915,928.4041817,2786.121043
s14,ih,f,f,0.0935,401.5255107,2174.091925,2953.407697,439.1112941,2209.057947,2987.087602,393.7308114,2188.741688,2884.378612
s04,er,f,#,0.079,478.6325381,905.2643183,1754.22476,,,,,,
s14,ih,z,z,0.19,477.5450545,1914.027016,2858.222745,452.7045189,1972.796135,2889.984215,467.418798,1821.669543,2913.297436
s04,iy,hh,#,0.046,372.3652177,2609.967388,3052.996193,,,,,,
s08,ey,t,k,0.0634375,680.7526795,2125.027666,2990.717965,,,,,,
s14,ae,s,t,0.088625,767.5495264,1725.580348,3008.08267,735.704349,1766.634359,3049.345925,769.532585,1678.327545,2957.861951
s01,eh,s,k,0.1255,763.7348553,2093.64244,2950.943808,651.8456972,2126.71659,3006.216446,691.3749602,2110.14296,2884.74473
s04,uh,t,k,0.055,423.9644421,1638.479248,2683.487707,,,,,,
s01,ay,hh,#,0.072125,639.673581,2129.546255,3042.974081,649.7495833,2128.91735,3136.042941,576.3676586,2181.702947,3114.706266
s14,ih,p,p,0.0525625,487.7498605,1918.469254,2435.119298,,,,,,
s15,ey,k,s,0.22,402.2488882,2197.750119,2503.877964,450.7382987,2329.315307,2850.272627,369.3292227,2463.611932,2525.064111
s06,ey,z,#,0.108875,435.5610443,1882.969476,3073.084244,439.1505784,1789.969209,2825.682003,439.3344471,1917.785807,2821.337824
s15,ih,d,s,0.07,398.5790918,1596.614138,2644.284034,,,,,,
s15,ah,b,t,0.096,559.4943619,1460.614756,2276.700529,557.8344463,1417.511276,2198.063886,593.5445184,1462.01772,2317.41449
